name of body; position x; position y; position z
sun;0.00402175035379139;0.0013743781772578123;-0.00013815733530255222
jupiter;1.182864816245575;-5.07667181940196;-0.005436610127321831
saturn;-8.831745017554946;3.085080100393;0.29797134322499635
uranus;19.852478299300547;-3.1145507753291617;-0.2691554038305318
neptune;24.17391498521276;-17.793510236079218;-0.19019192369159477
sun;0.00295743727805286;0.0013735034441657921;-0.00011992783273423764
jupiter;3.573065275890131;-3.6009200108106123;-0.06505066010782044
saturn;-9.410923178692478;1.0439437366259352;0.3564775187616266
uranus;20.02261491268473;-1.698561890320139;-0.26611746895841587
neptune;24.860928645104078;-16.79994189547023;-0.22643339329179651
sun;0.002178441501133504;6.618880898123992e-05;-0.00010153435154327617
jupiter;4.8870691853203345;-0.8880757996296763;-0.10571895011451642
saturn;-9.522881051262786;-1.1501280512412528;0.3990426956871469
uranus;20.08769235745097;-0.20504792233032645;-0.26142948342258354
neptune;25.537614365030578;-15.730004236243447;-0.26400803650572524
sun;0.0022268352960231543;-0.0008027956922701976;-0.00010271509536889946
jupiter;4.395191443080163;2.2643115857633473;-0.10780306869050259
saturn;-9.112150364758463;-3.381009293279591;0.4214413665325808
uranus;20.031254604869634;1.358095964635585;-0.254907555079475
neptune;26.196638659229865;-14.581637172836396;-0.30278940806691446
sun;0.003024150930059703;-0.0021815450798242783;-0.00011666644610729894
jupiter;2.043152413871971;4.591654151360141;-0.06483833902926972
saturn;-8.15357747319511;-5.513051994566378;0.420315967314005
uranus;19.83674488343527;2.9804571148947145;-0.24637549272922576
neptune;26.830130311546977;-13.353212235828076;-0.3426298589090859
sun;0.0044242576480758725;-0.0019607633941602547;-0.00014939047838262033
jupiter;-1.2948938974758768;5.019416410371483;0.008076708578392643
saturn;-6.658269468794108;-7.398810672789779;0.39354801851441107
uranus;19.48780127969064;4.648837733856206;-0.23566967763629526
neptune;27.429684233987366;-12.043614105643892;-0.38335895706287404
sun;0.005593191712445255;-0.0015901857589238832;-0.0001751706079092362
jupiter;-4.21442004853896;3.2993132187789898;0.08054612247030843
saturn;-4.67780367927118;-8.888007252709611;0.3405810485155457
uranus;18.968618227728548;6.347029583046162;-0.22264490721770955
neptune;27.98637851957154;-10.652328819511064;-0.42478202774202967
sun;0.006111787389007079;0.0003691141528237964;-0.00019137894355498734
jupiter;-5.458927376838405;0.10991018714369115;0.12163859647514008
saturn;-2.3068639125027275;-9.837461307460096;0.26269659715814264
uranus;18.26440741783018;8.055618110935933;-0.20718116699736408
neptune;28.49080273095797;-9.179538837493382;-0.46667883394144166
sun;0.005413828746009279;0.001551041066554816;-0.00017466470796024183
jupiter;-4.393842195488103;-3.236697450121241;0.11170893153985804
saturn;0.31550279604077075;-10.122113614594102;0.16325315346304878
uranus;17.36194745076688;9.751823022816959;-0.18919127333360788
neptune;28.933096495176297;-7.626222272571308;-0.508802442612185
sun;0.003770887768043713;0.003038582014810734;-0.0001367380814241492
jupiter;-1.2690824067905313;-5.1799895277119035;0.04987189182277105
saturn;3.00612004410213;-9.647609213837272;0.04789177288792947
uranus;16.250217751433443;11.409396293562734;-0.16862940094138637
neptune;29.302998107547392;-5.994253919422861;-0.5508783068783557
sun;0.0015147168111005608;0.0022590123068080264;-7.375477631970036e-05
jupiter;2.5843981889905585;-4.435514710901698;-0.039424225550979214
saturn;5.5403425427919055;-8.365147492754286;-0.0753032006348084
uranus;14.921117527507068;12.99859775074962;-0.1455005161925581
neptune;29.589904813563347;-4.28650407004346;-0.5926036231402791
sun;-6.176402596244704e-05;0.0009839937733722166;-2.358474026703963e-05
jupiter;4.882750683967564;-0.9244538085867235;-0.10541470197957234
saturn;7.65988730687615;-6.290662780793578;-0.19574233393050264
uranus;13.370261622954793;14.486268774755377;-0.11987069017266723
neptune;29.782956382563892;-2.5069307308053617;-0.6336472128018305
sun;-0.000132871796250851;-0.0020386818134752456;7.335853162132047e-07
jupiter;3.7014163107977818;3.3104391126939845;-0.09656732207230324
saturn;9.087157250992039;-3.5288083973509723;-0.3005349099171495
uranus;11.59783669845498;15.836055774023903;-0.09187783107625715
neptune;29.871156569906155;-0.6606766199269111;-0.6736502520419386
sun;0.001596239297608499;-0.003198619670124546;-2.44636932737626e-05
jupiter;-0.3655503820060198;5.125086000588009;-0.013112973107729914
saturn;9.552550127022927;-0.2955090600834541;-0.3752070494890115
uranus;9.60957616666795;17.008914551250353;-0.061741649604114476
neptune;29.843492290560203;1.245823645197415;-0.7122270918054386
sun;0.0036229558024651097;-0.0037175420618129227;-6.0539156541281996e-05
jupiter;-4.319797263819679;3.169920000531901;0.08347765295250821
saturn;8.843881323482284;3.0651587847785;-0.40534153514626775
uranus;7.417889904193339;17.96378739127067;-0.02977511806810729
neptune;29.689048364768613;3.204762006321399;-0.7489661365254232
sun;0.004790206424420641;-0.0017636636433662636;-9.14999835142955e-05
jupiter;-5.3587952379326005;-1.0977060632108768;0.1244539814860967
saturn;6.878459760235431;6.08679458271188;-0.37954645734446263
uranus;5.042847588889183;18.6583917745888;0.0036037272780137866
neptune;29.397161951167433;5.206889245741032;-0.7834317921302418
sun;0.004207684410296717;-0.0008906143979926172;-8.239086884476033e-05
jupiter;-2.656438390603073;-4.692803645098945;0.07893384099845352
saturn;3.7857727505071206;8.234011621336542;-0.29367879477304837
uranus;2.513088514491955;19.050444152588458;0.03786427789941356
neptune;28.957599234193605;7.241451222170351;-0.8151673104241686
sun;0.0026752752014388625;-0.00011604653988556581;-5.665803009300092e-05
jupiter;2.098545693277104;-4.717614262327509;-0.02734317554888744
saturn;-0.03666242941822074;9.019686828756939;-0.15510927251154807
uranus;-0.13333209956613995;19.099311368394723;0.07236048817539206
neptune;28.360738738960094;9.296139456059965;-0.8436981570215849
sun;0.0015476675551503627;-0.002433195093474609;-3.0287849494087975e-05
jupiter;4.937543541156362;-0.5027129751898304;-0.1083761738511583
saturn;-3.9497816775847663;8.165303347223626;0.015547192847954285
uranus;-2.848301230190212;18.76808214530362;0.10633337613674969
neptune;27.597762060512842;11.357071337012139;-0.8685358484199422
sun;0.00281327930473043;-0.003994919407418484;-6.33769897138887e-05
jupiter;2.635826492340304;4.253880203332332;-0.07665927102486074
saturn;-7.210288032135968;5.731006148571306;0.18764777777474784
uranus;-5.573314099600701;18.025950764648563;0.13891401070362847
neptune;26.660896279702673;13.408820490750196;-0.8891839076312591
sun;0.005590861071289491;-0.004888483285023315;-0.00013227427013167431
jupiter;-2.610993989758787;4.558180285282529;0.039443245620430764
saturn;-9.171583473053449;2.1337153172096053;0.328213695973057
uranus;-8.239766827127015;16.85082152342768;0.16913329812746272
neptune;25.54369492438787;15.434438775487854;-0.9051454067830678
sun;0.007635633013618542;-0.0019483422208329574;-0.00019891192961481378
jupiter;-5.446542332527379;0.26113653237038686;0.12074398031783537
saturn;-9.448454998811002;-1.9588467637746578;0.4102764564500765
uranus;-10.770136603449703;15.232501354315119;0.19595073674379881
neptune;24.24124595772964;17.415490157737363;-0.9159283892978282
sun;0.006928519866731445;0.0002972101037424604;-0.00019610383738736088
jupiter;-3.165999370760321;-4.393814167218535;0.08914505645253354
saturn;-7.982717115794437;-5.792366265891543;0.4182843111491723
uranus;-13.07971142688813;13.175883903913112;0.21828629458495347
neptune;22.750408894488487;19.33216314485864;-0.9210532315819452
sun;0.004293608028894922;0.0021311665089759667;-0.00014380457794685442
jupiter;2.2781646746447795;-4.629134673237917;-0.03162645677291343
saturn;-5.028708123983413;-8.668321914576515;0.35034313418814694
uranus;-15.079443513488341;10.70354846575707;0.2350677072140057
neptune;21.070085478367417;21.163410761974458;-0.9200618539850649
sun;0.0020171447816872416;-0.000365349277390984;-7.530353021138189e-05
jupiter;4.918332785422693;0.559493752920935;-0.11235575590605348
saturn;-1.0921523128390167;-10.037435804248672;0.21718370304826104
uranus;-16.680030002838702;7.858097962344512;0.24529403486018408
neptune;19.20146318046534;22.887111603009295;-0.9125265063298792
sun;0.002926527224827149;-0.002053324914012605;-7.750289575393631e-05
jupiter;0.893793387402901;4.99424586372142;-0.040888018332424544
saturn;3.133609531679426;-9.56905990073319;0.04071592751037647
uranus;-17.79687501704315;4.703609850004919;0.2481049462520624
neptune;17.14824730389274;24.480323100990145;-0.898060025200221
sun;0.005098643440007444;-0.0026250345576795523;-0.00010892307511305751
jupiter;-4.557130032781766;2.838085542085039;0.09003794018058382
saturn;6.830137634045767;-7.214457323352397;-0.1472948706077967
uranus;-18.35559576691542;1.3256344983808672;0.2428526277145839
neptune;14.91695728186;25.91959096963099;-0.8763300871890123
sun;0.0054945783179247585;0.00034472184326097703;-0.00011566550913396398
jupiter;-4.61884112836864;-2.916466346086071;0.11549429954837083
saturn;9.141008571133144;-3.280985100790328;-0.30740503998121116
uranus;-18.29801388662417;-2.170681959040975;0.22917514128854058
neptune;12.517110733091931;27.181187168208794;-0.8470680359379591
sun;0.003049554413225534;0.0005846978066107428;-4.9323861313418654e-05
jupiter;0.881108774772459;-5.160472668115957;0.0018969944779196563
saturn;9.326642100401866;1.4941568353932044;-0.3973961155027314
uranus;-17.588315751195;-5.663937234442357;0.20705706301780502
neptune;9.961358421772532;28.241462607877686;-0.8100787242695983
sun;0.0009672317775997176;-0.0009545836547750978;9.68483357156877e-06
jupiter;4.952113541789441;-0.2869164035443245;-0.10951914397665245
saturn;7.02787418606584;5.942058779100344;-0.3827345094461953
uranus;-16.217272169438814;-9.021517941399367;0.17686715339413966
neptune;7.265633939324505;29.077245326256982;-0.7652522459831727
sun;0.002557998283065585;-0.005108371915848564;-1.009045985750281e-05
jupiter;1.0121820004641455;4.966476728451645;-0.04343796851943698
saturn;2.593583598469493;8.675277284753498;-0.2531815368757016
uranus;-14.205250554104357;-12.10643646684923;0.13937572645984345
neptune;4.449214288970799;29.666254706749523;-0.7125731560443423
sun;0.00642635720512944;-0.003928224967811656;-0.0001124990950722195
jupiter;-4.84080066937613;2.378227793911356;0.09819710517741552
saturn;-2.760973668989884;8.622406103518014;-0.038679659624546
uranus;-11.603621572872674;-14.78472900338498;0.09574391898601159
neptune;1.5347539852717536;29.987700158980413;-0.6521345089643416
sun;0.00737036114448565;-0.0015199666555318796;-0.00015953084367135683
jupiter;-3.870492879335343;-3.8239841915450863;0.10250919926329537
saturn;-7.2823165395300204;5.645681621685774;0.19305283780364135
uranus;-8.493775826631866;-16.932801289379533;0.047486100649380886
neptune;-1.4516557579222016;30.022763668843652;-0.5841497203451588
sun;0.005084050086881218;0.001066214119831053;-0.00013628432023988262
jupiter;2.652853341778302;-4.392368939916022;-0.04087584975131737
saturn;-9.461157065282254;0.7139541278124655;0.36509866492017684
uranus;-4.984166986049061;-18.444771848176266;-0.0035989692492269854
neptune;-4.480622253415445;29.755011437958842;-0.508957136659697
sun;0.0033896728566201705;-0.0018251444300113264;-9.756259724810825e-05
jupiter;4.332644694245509;2.384815030411232;-0.1068383497632354
saturn;-8.663416047149628;-4.555839936710496;0.4242549343492015
uranus;-1.2063736427716145;-19.238637198731826;-0.05550437090944174
neptune;-7.519629480118306;29.17092276158478;-0.42702674827662485
sun;0.005809969664326926;-0.0021875403492444888;-0.000154091562508698
jupiter;-2.2844009301396566;4.710394758355826;0.031252890364751075
saturn;-5.222096580203784;-8.557212050643205;0.35606643044862724
uranus;2.6907748090590746;-19.260154101135065;-0.10609649709979829
neptune;-10.533304045904112;28.260389012883202;-0.3389638859383299
sun;0.007221549151153424;-0.0003625192865482053;-0.00018767941620965819
jupiter;-5.306367295825029;-1.3384425633569668;0.1241480370655447
saturn;-0.1821965869093875;-10.125167947195884;0.18210404969256472
uranus;6.547474321373027;-18.48606472684498;-0.1532115460996238
neptune;-13.483802256456503;27.017370006869612;-0.24551547607074692
sun;0.00456295811960697;0.0030433511279224393;-0.00013091394431135407
jupiter;0.3166817772275706;-5.247261806791354;0.01492610107927715
saturn;4.993266466747328;-8.727943450016985;-0.048496258562754774
uranus;10.199186184152992;-16.925668639353663;-0.1947485518752847
neptune;-16.331131830836927;25.44036591544703;-0.14757121349879282
sun;0.0009801106961486307;-0.00022029569692371613;-2.149024832351441e-05
jupiter;4.929779940974225;0.4250706986046133;-0.1119154448873516
saturn;8.675616015022937;-4.584562163197396;-0.26696356805077676
uranus;13.48334868705096;-14.621474267276328;-0.22877196590525975
neptune;-19.033672442872984;23.53278264271913;-0.04615856448583622
sun;0.0027313853981701746;-0.00295317180030752;-3.653199971859841e-05
jupiter;-0.917384205223441;5.082597144961702;-0.0008221403887409643
saturn;9.396679484582611;1.1849539142894305;-0.3953012989967515
uranus;16.245333732623152;-11.649670961186095;-0.25357092066280035
neptune;-21.548746454849468;21.303352762167396;0.05756155912426365
sun;0.005681068858042896;-0.0028955221047773367;-9.722054858993984e-05
jupiter;-5.4386444849079485;-0.528062149691455;0.1237332154201079
saturn;6.424931145459345;6.528780889153153;-0.3689539285963903
uranus;18.343679765501335;-8.118239142298554;-0.267709239533795
neptune;-23.83336138491803;18.76648682441658;0.16230345468784335
sun;0.004760739962525537;0.0004141924386316083;-9.826101367708919e-05
jupiter;0.0173593870773818;-5.27157707331548;0.021747371191777328
saturn;0.5665022549068961;9.00234356449145;-0.17789496453588527
uranus;19.656166884003373;-4.165251934095648;-0.2701095843240645
neptune;-25.844979658384023;15.942697739242355;0.2666657711632014
sun;0.0025667267936375533;-0.002494830215479356;-5.495429064529116e-05
jupiter;4.900615638398862;0.6815294597256751;-0.11235002926656258
saturn;-5.639474512244107;7.175574192582037;0.10123837953719927
uranus;20.085565153195976;0.04331895142881599;-0.26012485773656896
neptune;-27.542185779057522;12.85865403783328;0.3691477748412948
sun;0.0056937830076488755;-0.0037826057789652587;-0.00014207445101704693
jupiter;-1.6975478065225336;4.918678736513822;0.01724279016071669
saturn;-9.247341576697272;1.854102490536836;0.3370178255280997
uranus;19.56654683446416;4.316757857977991;-0.23761495873046332
neptune;-28.885590403667667;9.54723115860226;0.46816847873037076
sun;0.008360289590735768;-0.001484797546754073;-0.00022736147490715755
jupiter;-5.171806259133038;-1.778282864932851;0.12299300855122824
saturn;-8.731259949494284;-4.426299736358823;0.4247133330967477
uranus;18.07231648225752;8.443295156877344;-0.20301334823339665
neptune;-29.838843677480586;6.047476679299879;0.5620882416170806
sun;0.005515502745512382;0.0027688451961425;-0.00018700418104971304
jupiter;1.8384459816619187;-4.846290889655888;-0.02063357863580032
saturn;-4.514038620300048;-8.969393580508143;0.3344773393301911
uranus;15.621435410032209;12.196314593139395;-0.1573977202615248
neptune;-30.369755306516133;2.4046071560435416;0.6492348485036664
sun;0.0024990198237715075;-0.0010137618947510295;-9.537978613726535e-05
jupiter;3.939498990837197;3.0125246570584148;-0.10073111676933584
saturn;1.599532242528796;-9.967000971910366;0.10753785446412031
uranus;12.285389455936748;15.342513649756361;-0.10255776302205
neptune;-30.451027258281083;-1.330319509050481;0.7279299766833133
sun;0.0053482761178373205;-0.0015695427307020123;-0.0001404880047617879
jupiter;-4.150602464108446;3.360016330918014;0.07846648254858433
saturn;7.12991630813667;-6.893195014649403;-0.16611744216764965
uranus;8.19541693894922;17.654043703589785;-0.04103634238439873
neptune;-30.061220867178896;-5.100913088510467;0.7965208781470283
sun;0.0055252870080140445;0.00022346634423414875;-0.00013318403804360514
jupiter;-3.142556782327156;-4.40879489944612;0.08878599934372464
saturn;9.539215993237242;-0.7495896957170726;-0.3679323040871983
uranus;3.5483067448434813;18.9244346434028;0.023857883397564967
neptune;-29.185799047444462;-8.846111700978998;0.8534162767576056
sun;0.0020246768991269057;0.0006196431326554709;-4.6315666206311064e-05
jupiter;4.636662825762401;-1.8759465211767918;-0.09561083659363652
saturn;7.170738329786928;5.778470787914906;-0.3855940533859537
uranus;-1.3932899826270073;18.98840321524014;0.08810885893866305
neptune;-27.818323102498056;-12.500903402209156;0.8971306666700326
sun;0.0035871023777091413;-0.004982328279971965;-6.108877834349507e-05
jupiter;-0.19487354436456958;5.12142911270901;-0.017355025421243724
saturn;0.6991610659266618;9.007403109758505;-0.18250415999454106
uranus;-6.30645601010849;17.746034567098395;0.14715332457143085
neptune;-25.961117365605922;-15.997184306204668;0.9263173736486373
sun;0.008151772272963324;-0.0017389738748665954;-0.0001958389916341805
jupiter;-5.32023517547137;-1.276908598079356;0.12407436434150146
saturn;-6.27398721092912;6.670661796559694;0.13634154195187054
uranus;-10.824534188683058;15.188207527860893;0.19620729993890093
neptune;-23.6260318746833;-19.26489654520256;0.9398080225524362
sun;0.006078930128351276;0.0006787336812803065;-0.0001817214286339372
jupiter;2.2124941019438875;-4.657532290586268;-0.029686886407180226
saturn;-9.516798157690582;0.16603842871408073;0.37759129164620353
uranus;-14.565446497564642;11.420326151226332;0.23073581955080555
neptune;-20.83522779578445;-22.233471024893106;0.9366603333862875
sun;0.0043981317081803846;-0.0005343048796414113;-0.00015253851500119837
jupiter;2.910362185225025;4.054124121046262;-0.08215448379430036
saturn;-7.396515684119655;-6.591963866907216;0.40882067659435556
uranus;-17.17141834200986;6.673380214179378;0.24696315247568829
neptune;-17.62186915957096;-24.833239163885914;0.9162059628276253
sun;0.007546063956139196;-0.0011472001839128439;-0.00021666721812711812
jupiter;-5.247505156638385;1.38953680415895;0.11113422660752147
saturn;-1.3505532864469165;-10.029311637543206;0.22614626636566224
uranus;-18.356625711683908;1.2983701781633663;0.2424767431397831
neptune;-14.030265134134913;-26.99702019993104;0.8780822224519914
sun;0.0055493574699973245;0.004081990104903467;-0.00017796776212404143
jupiter;-0.09852845184241439;-5.27544599032717;0.02451142826310188
saturn;5.458200731121202;-8.426760143718699;-0.07354704928746394
uranus;-17.95421506826388;-4.261215564372517;0.2167545769429416
neptune;-10.116053534550014;-28.662010965924953;0.822274612768685
sun;0.0012555061316927426;-0.00014212819493274306;-4.1435702518125276e-05
jupiter;4.286017533935781;2.475625077356767;-0.10611378430926124
saturn;9.393798581822013;-2.338933542641317;-0.33536908212797495
uranus;-15.949788859310711;-9.515349137136624;0.1714123341579835
neptune;-5.946209900007844;-29.771931517158823;0.7491665948803138
sun;0.0048784124604571615;-0.001586853297449638;-0.00010114889396347
jupiter;-4.59706461374315;2.7866874326001874;0.0907411447810245
saturn;7.68736616453728;5.126885365888225;-0.39521365592846475
uranus;-12.490161873891529;-13.986413371562218;0.11011412532814885
neptune;-1.5985286906936735;-30.278765685879304;0.6595609464379047
sun;0.005272900863655884;0.0004051046624532871;-0.00012037686943857135
jupiter;-1.2510526278060723;-5.18069129181924;0.04986318645160739
saturn;0.6591654079710197;8.994828451360961;-0.1805782400449604
uranus;-7.86838871285745;-17.265738637903542;0.03817085591217426
neptune;2.839320702044824;-30.144806295721242;0.5546973232915678
sun;0.002617040243788292;-4.3160536355145654e-05;-8.085703153266855e-05
jupiter;4.627078885780862;1.7440124203044824;-0.11063599530825301
saturn;-6.923240110551817;6.044095622445638;0.17317407755749703
uranus;-2.4888323436722586;-19.05882563783743;-0.038097218409297987
neptune;7.27109451351235;-29.34504386009399;0.4362743259143135
sun;0.0065126421514897686;-0.002751166060579273;-0.00018038660482357292
jupiter;-4.397395437523769;3.065696853425268;0.08505229940209727
saturn;-9.507339576232049;-1.500111311405519;0.40588465922825057
uranus;3.1781146777558584;-19.209246308404854;-0.11202302407067086
neptune;11.593447199805494;-27.869206424150732;0.30645758361849157
sun;0.006414766431693841;0.003720863892993211;-0.00021732343952571043
jupiter;-1.2001882488430295;-5.194538049663063;0.04885739423274804
saturn;-5.699430817320509;-8.22313922479856;0.3686253015583465
uranus;8.643116666445298;-17.704692770281707;-0.1772161388713897
neptune;15.698108652553866;-25.723294701936343;0.1678589574810928
sun;0.0013666779878400968;0.0008595706215419536;-8.346501669908131e-05
jupiter;4.443900639022738;2.1753560255700783;-0.10840106633083059
saturn;1.735325210806377;-9.946787106631136;0.10060778160770739
uranus;13.438411251218024;-14.669532933230547;-0.22807156165704734
neptune;19.474673263870454;-22.93125746330728;0.023511020873924416
sun;0.004145407079630997;-0.00013738606498533444;-0.00011951893526291829
jupiter;-4.8502444823567155;2.351012056496928;0.09809205834268692
saturn;8.143960172531276;-5.520439080436493;-0.23146637049403537
uranus;17.150119847169574;-10.35057104636295;-0.26015031907418074
neptune;22.813676545705764;-19.53645889034115;-0.12317314825096624
sun;0.002734768256427315;0.001411647441983222;-7.209920001369361e-05
jupiter;0.062299857733717205;-5.273448675938188;0.021095242116832585
saturn;9.005496804218561;2.615978624209414;-0.4049947742428627
uranus;19.44319036950443;-5.096986921763024;-0.27043640604485064
neptune;25.609961875923933;-15.602139897744486;-0.26847019787463194
sun;0.00016294178653967052;-0.0015079424447642586;2.601152414793489e-06
jupiter;3.405206968945331;3.624025370177755;-0.0913963685997636
saturn;2.8152758815031595;8.605894624351608;-0.2596122281372221
uranus;20.081932529906283;0.6585866462318924;-0.2574807738748895
neptune;27.76652662444524;-11.211445433243002;-0.4084327759722864
sun;0.005502975257896609;-0.0038722714172056915;-0.00012331459423787342
jupiter;-5.435124137553462;0.4290376094288173;0.11921617671468734
saturn;-5.855440307528078;7.015394794132155;0.11484226340289413
uranus;18.94941442955636;6.421131426309242;-0.22158443022930274
neptune;29.198641824136377;-6.466850947775791;-0.5390003718964108
sun;0.0043074116247633736;0.00176649288197881;-0.00014693900503063374
jupiter;2.4376726764345915;-4.528115399258905;-0.034998705130899706
saturn;-9.53819153714999;-0.8421606470775072;0.39642275112795544
uranus;16.065606314753012;11.657532360621696;-0.1649667429185406
neptune;29.837570932029926;-1.4883403521716108;-0.6561238087622284
